YEAR,SEAS,LINE,MILL STYLE,ORDER,TICKET,DUE DATE,CODE,WOVN,PCS,Date,Yds,Un.,Description,Loom
2017,FALL,M/W ,642A24342-1,41864, 85847-2,08/19/16,   ,1,1,08/01/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85848-0,08/19/16,   ,1,1,08/01/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85849-8,08/19/16,   ,1,1,08/02/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85850-6,08/19/16,   ,1,1,08/02/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85851-4,08/19/16,   ,1,1,08/03/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85852-2,08/19/16,   ,1,1,08/03/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85853-0,08/19/16,   ,1,1,08/04/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85854-8,08/19/16,   ,1,1,08/04/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85855-5,08/19/16,   ,1,1,08/05/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85856-3,08/19/16,   ,1,1,08/05/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85857-1,08/19/16,   ,1,1,08/15/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85858-9,08/19/16,   ,1,1,08/15/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85859-7,08/19/16,   ,1,1,08/15/16,95,0,SP NVY/COPPER/GREEN,07
2017,FALL,M/W ,642A24342-1,41864, 85860-5,08/19/16,   ,1,1,08/15/16,95,0,SP NVY/COPPER/GREEN,07
2016,FILS,MISC,92A10493-DGRG,41893, 87696-1,09/02/16,   ,1,1,08/19/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87697-9,09/02/16,   ,1,1,08/19/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87698-7,09/02/16,   ,1,1,08/19/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87699-5,09/02/16,   ,1,1,08/19/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87700-1,09/02/16,   ,1,1,08/19/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87701-9,09/02/16,   ,1,1,08/23/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87702-7,09/02/16,   ,1,1,08/23/16,65.4,0,M2 FILSON MELTON   ,07
2016,FILS,MISC,92A10493-DGRG,41893, 87703-5,09/02/16,   ,1,1,08/23/16,65.4,0,M2 FILSON MELTON   ,07
2017,FALL,W/W ,7331A24389-1,41896, 86256-5,08/26/16,   ,1,1,08/30/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86257-3,08/26/16,   ,1,1,08/30/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86258-1,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86259-9,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86260-7,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86261-5,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86262-3,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86263-1,08/26/16,   ,1,1,08/31/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86264-9,08/26/16,   ,1,1,09/01/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86265-6,08/26/16,   ,1,1,09/01/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86266-4,08/26/16,   ,1,1,09/01/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86267-2,08/26/16,   ,1,1,09/01/16,106,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86268-0,08/26/16,   ,1,1,09/02/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86269-8,08/26/16,   ,1,1,09/02/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86270-6,08/26/16,   ,1,1,09/02/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,W/W ,7331A24389-1,41896, 86271-4,08/26/16,   ,1,1,09/02/16,96,0,SP BRWN ICONIC PLD0,07
2017,FALL,M/W ,783A24007-1,42067, 88800-8,10/28/16,   ,1,1,10/05/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88801-6,10/28/16,   ,1,1,10/05/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88802-4,10/28/16,   ,1,1,10/06/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88803-2,10/28/16,   ,1,1,10/06/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88804-0,10/28/16,   ,1,1,10/06/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88805-7,10/28/16,   ,1,1,10/07/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88806-5,10/28/16,   ,1,1,10/07/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88807-3,10/28/16,   ,1,1,10/07/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88808-1,10/28/16,   ,1,1,10/07/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88809-9,10/28/16,   ,1,1,10/10/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88810-7,10/28/16,   ,1,1,10/10/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88811-5,10/28/16,   ,1,1,10/10/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88812-3,10/28/16,   ,1,1,10/11/16,94.5,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88813-1,10/28/16,   ,1,1,10/11/16,94.8,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88814-9,10/28/16,   ,1,1,10/11/16,103,0,TR BLK WATCH TARTAN,07
2017,FALL,M/W ,783A24007-1,42067, 88815-6,10/28/16,   ,1,1,10/12/16,101,0,TR BLK WATCH TARTAN,07
2017,T/S ,MISC,8040-23116-W72,42079, 89256-2,10/21/16,   ,1,1,10/17/16,64.5,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89258-8,10/21/16,   ,1,1,10/17/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89260-4,10/21/16,   ,1,1,10/18/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89261-2,10/21/16,   ,1,1,10/18/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89262-0,10/21/16,   ,1,1,10/19/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89263-8,10/21/16,   ,1,1,10/19/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89264-6,10/21/16,   ,1,1,10/19/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89265-3,10/21/16,   ,1,1,10/19/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89266-1,10/21/16,   ,1,1,10/20/16,35.6,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89267-9,10/21/16,   ,1,1,10/20/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89268-7,10/21/16,   ,1,1,10/20/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89269-5,10/21/16,   ,1,1,10/20/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89270-3,10/21/16,   ,1,1,10/20/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W72,42079, 89271-1,10/21/16,   ,1,1,10/21/16,64.3,0,M2 RED MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90726-1,11/04/16,   ,1,1,10/24/16,58.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90727-9,11/04/16,   ,1,1,10/24/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90728-7,11/04/16,   ,1,1,10/24/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90729-5,11/04/16,   ,1,1,10/24/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90730-3,11/04/16,   ,1,1,10/24/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90731-1,11/04/16,   ,1,1,10/25/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90732-9,11/04/16,   ,1,1,10/25/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90733-7,11/04/16,   ,1,1,10/25/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90734-5,11/04/16,   ,1,1,10/25/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90735-2,11/04/16,   ,1,1,10/26/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90736-0,11/04/16,   ,1,1,10/26/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90737-8,11/04/16,   ,1,1,10/26/16,53,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90738-6,11/04/16,   ,1,1,10/26/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90739-4,11/04/16,   ,1,1,10/27/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90740-2,11/04/16,   ,1,1,10/27/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42097, 90741-0,11/04/16,   ,1,1,10/27/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W62,42134, 89849-4,11/11/16,   ,1,1,10/28/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89850-2,11/11/16,   ,1,1,10/31/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89851-0,11/11/16,   ,1,1,10/31/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89852-8,11/11/16,   ,1,1,10/31/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89853-6,11/11/16,   ,1,1,10/31/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89854-4,11/11/16,   ,1,1,11/01/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89855-1,11/11/16,   ,1,1,11/01/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89856-9,11/11/16,   ,1,1,11/01/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89857-7,11/11/16,   ,1,1,11/01/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89858-5,11/11/16,   ,1,1,11/01/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89859-3,11/11/16,   ,1,1,11/02/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89860-1,11/11/16,   ,1,1,11/02/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89861-9,11/11/16,   ,1,1,11/02/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89862-7,11/11/16,   ,1,1,11/02/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89863-5,11/11/16,   ,1,1,11/03/16,64.3,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23116-W62,42134, 89864-3,11/11/16,   ,1,1,11/03/16,42.2,0,M2 GREY MIX        ,07
2017,T/S ,MISC,8040-23115-2302,42153, 90413-6,12/02/16,   ,1,1,12/07/16,63.5,0,M2 GREEN           ,07
2017,T/S ,MISC,8040-23115-2302,42153, 90414-4,12/02/16,   ,1,1,12/07/16,64.3,0,M2 GREEN           ,07
2017,T/S ,MISC,8040-23115-2302,42153, 90415-1,12/02/16,   ,1,1,12/07/16,64.3,0,M2 GREEN           ,07
2017,T/S ,MISC,8040-23115-2302,42153, 90416-9,12/02/16,   ,1,1,12/07/16,64.3,0,M2 GREEN           ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90427-6,12/16/16,   ,1,1,12/12/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90428-4,12/16/16,   ,1,1,12/12/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90429-2,12/16/16,   ,1,1,12/12/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90430-0,12/16/16,   ,1,1,12/13/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90431-8,12/16/16,   ,1,1,12/13/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90432-6,12/16/16,   ,1,1,12/13/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90433-4,12/16/16,   ,1,1,12/13/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90434-2,12/16/16,   ,1,1,12/14/16,64.3,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90435-9,12/16/16,   ,1,1,12/14/16,50,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23115-GRG,42172, 90436-7,12/16/16,   ,1,1,12/14/16,50,0,M2 CROSS DYE       ,07
2017,T/S ,MISC,8040-23116-W65,42186, 90605-7,12/09/16,   ,1,1,11/08/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90606-5,12/09/16,   ,1,1,11/08/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90607-3,12/09/16,   ,1,1,11/08/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90608-1,12/09/16,   ,1,1,11/09/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90609-9,12/09/16,   ,1,1,11/09/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90610-7,12/09/16,   ,1,1,11/09/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90611-5,12/09/16,   ,1,1,11/09/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90612-3,12/09/16,   ,1,1,11/09/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90613-1,12/09/16,   ,1,1,11/10/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90614-9,12/09/16,   ,1,1,11/10/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90615-6,12/09/16,   ,1,1,11/10/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90616-4,12/09/16,   ,1,1,11/10/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90617-2,12/09/16,   ,1,1,11/11/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90618-0,12/09/16,   ,1,1,11/11/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90619-8,12/09/16,   ,1,1,11/11/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42186, 90620-6,12/09/16,   ,1,1,11/11/16,43.7,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90637-0,12/09/16,   ,1,1,11/17/16,52.7,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90638-8,12/09/16,   ,1,1,11/17/16,54,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90639-6,12/09/16,   ,1,1,11/18/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90640-4,12/09/16,   ,1,1,11/18/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90641-2,12/09/16,   ,1,1,11/21/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90642-0,12/09/16,   ,1,1,11/21/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90643-8,12/09/16,   ,1,1,11/21/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90644-6,12/09/16,   ,1,1,11/22/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90645-3,12/09/16,   ,1,1,11/22/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90646-1,12/09/16,   ,1,1,11/22/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90647-9,12/09/16,   ,1,1,11/22/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90648-7,12/09/16,   ,1,1,11/23/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90649-5,12/09/16,   ,1,1,11/23/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90650-3,12/09/16,   ,1,1,11/23/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90651-1,12/09/16,   ,1,1,11/28/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-W68,42190, 90652-9,12/09/16,   ,1,1,11/28/16,64.3,0,M2 GREY OXFORD MIX,07
2017,T/S ,MISC,8040-23116-U70,42191, 90653-7,12/16/16,   ,1,1,11/29/16,38.2,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90654-5,12/16/16,   ,1,1,11/29/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90655-2,12/16/16,   ,1,1,11/29/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90656-0,12/16/16,   ,1,1,11/29/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90657-8,12/16/16,   ,1,1,11/30/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90658-6,12/16/16,   ,1,1,11/30/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90659-4,12/16/16,   ,1,1,11/30/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90660-2,12/16/16,   ,1,1,11/30/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90661-0,12/16/16,   ,1,1,12/01/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90662-8,12/16/16,   ,1,1,12/01/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90663-6,12/16/16,   ,1,1,12/01/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90664-4,12/16/16,   ,1,1,12/01/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90665-1,12/16/16,   ,1,1,12/01/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90666-9,12/16/16,   ,1,1,12/05/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90667-7,12/16/16,   ,1,1,12/05/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-U70,42191, 90668-5,12/16/16,   ,1,1,12/05/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90702-2,01/13/17,   ,1,1,12/14/16,56.7,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90703-0,01/13/17,   ,1,1,12/15/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90704-8,01/13/17,   ,1,1,12/15/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90705-5,01/13/17,   ,1,1,12/15/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90706-3,01/13/17,   ,1,1,12/15/16,64.1,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90707-1,01/13/17,   ,1,1,12/16/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90708-9,01/13/17,   ,1,1,12/16/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90709-7,01/13/17,   ,1,1,12/16/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-22579-GRG,42196, 90710-5,01/13/17,   ,1,1,12/16/16,64.3,0,M2 HMI             ,07
2017,T/S ,MISC,8040-23115-2303,42261, 90417-7,12/23/16,   ,1,1,12/08/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23115-2303,42261, 90418-5,12/23/16,   ,1,1,12/08/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23115-2303,42261, 90419-3,12/23/16,   ,1,1,12/08/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23115-2303,42261, 90420-1,12/23/16,   ,1,1,12/08/16,64.3,0,M2 GREY            ,07
2017,T/S ,MISC,8040-23116-W65,42268, 91841-7,01/06/17,   ,1,1,12/15/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91842-5,01/06/17,   ,1,1,12/15/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91843-3,01/06/17,   ,1,1,12/15/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91844-1,01/06/17,   ,1,1,12/15/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91845-8,01/06/17,   ,1,1,12/15/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91846-6,01/06/17,   ,1,1,12/16/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91847-4,01/06/17,   ,1,1,12/16/16,54,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91848-2,01/06/17,   ,1,1,12/16/16,64.3,0,M2 GREY MIX,07
2017,T/S ,MISC,8040-23116-W65,42268, 91849-0,01/06/17,   ,1,1,12/16/16,64.3,0,M2 GREY MIX,07
2017,FALL,HOME,996-21374-GRG,42274, 91923-3,01/27/17,DW ,1,1,12/14/16,47.6,0,T2 EZ CARE GREIG   ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90421-9,12/23/16,   ,1,1,12/09/16,64.3,0,M2 BLUE            ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90422-7,12/23/16,   ,1,1,12/09/16,64.3,0,M2 BLUE            ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90423-5,12/23/16,   ,1,1,12/09/16,64.3,0,M2 BLUE            ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90424-3,12/23/16,   ,1,1,12/09/16,64.3,0,M2 BLUE            ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90425-0,12/23/16,   ,1,1,12/09/16,64.3,0,M2 BLUE            ,07
2017,T/S ,MISC,8040-23115-2314,42281, 90426-8,12/23/16,   ,1,1,12/12/16,64.3,0,M2 BLUE            ,07
,#,#,785A24413-A95,     , 85334-1,11/25/16,   ,1,1,10/06/16,93.5,0,SP BALTIC BLUE WF-1,08
,#,#,785A24413-A95,     , 85335-8,11/25/16,   ,1,1,10/07/16,93.5,0,SP BALTIC BLUE WF-1,08
2015,FALL,HOME,7652-22008-1,40694, 66623-0,07/17/15,DF ,1,1,07/15/15,67.7,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66624-8,07/17/15,DF ,1,1,07/15/15,67.8,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66625-5,07/17/15,DF ,1,1,07/15/15,67.8,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66626-3,07/17/15,DF ,1,1,07/16/15,67.5,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66627-1,07/17/15,DF ,1,1,07/16/15,82,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66628-9,07/17/15,DF ,1,1,07/17/15,65,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66629-7,07/17/15,DF ,1,1,07/17/15,67.8,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22008-1,40694, 66630-5,07/17/15,DF ,1,1,07/17/15,67.4,0,MF 5TH-A GLACIER   ,08
2015,FALL,HOME,7652-22833-1,40737, 67085-1,07/31/15,DF ,1,1,07/17/15,68,0,MF 5TH AV BRESLN   ,08
